,KLRC1,GNMT,CPNE5,RPL9,HSP90B3P,IGFBP1,CD24,ADRA2A,MAPK8IP1,KCTD17,CALB1,XCL1,VWDE,TMSL3,CRYM,SERPINA4,RIMBP2,SEZ6,OPRK1,UPK1B,RAET1G,H19,RAET1E,CCK,NKX2-8,MYEOV,MED12L,KRT6A,TRY6,GLB1L3,SLC38A3,KLK6,GNB1L,SLC7A10,SLC35F3,HOXA11,USH1G,TMEM229A,MMP1,FOXE1,TSIX,CXCL5,HHIPL2,INHA,ZNF683,OVCH2,XCL2,CPLX2,CHRNA9,EFHA2,FAM19A2,GALNT14,KLRC4,ENPP4,LBP,HBA1,CDK5R2,TGM4,TRIM31,LTK,PTPRH,ARHGAP4,EREG,BDNF,ALB,SKAP1,NELL1,SLC6A2,PRR15,KIR2DL4,KCTD3,IGF2BP1,NR0B2,AKR7A3,CCL17,MTUS2,EMID2,TNFRSF13B,GALNT9,LPAL2,LINC01139,ADCYAP1,C18orf1,LOC646471,NELL2,CXCL13,FBXO27,SCGB3A1,DIRAS2,BMS1P20,NTS,CCDC85B,NGB,MUCL1,LY6D,TRIM15,LIMD2,IL9R,C4orf7
TCGA-55-6712,2.298838081707111,1.0269372519612188,5.214049495429438,7.589006988129015,3.784653162835768,0.6399046191642257,9.530131390345584,4.6450637496497675,4.8816952498438635,4.825782536514769,0.6399046191642257,2.6062094098665787,2.7872556352831777,11.011261081929776,2.7872556352831777,0.0,1.3053012019103587,0.6399046191642257,1.0269372519612188,1.7013422991035925,1.3053012019103587,8.21411046873509,2.9404943672993755,0.6399046191642257,3.1139685398191967,5.796151971250494,0.6399046191642257,6.290922634322543,1.0269372519612188,0.0,0.0,2.204564242639605,5.0778327770595695,1.3596680050521803,2.9404943672993755,0.0,0.6399046191642257,1.3053012019103587,6.744949249451562,1.3053012019103587,0.0,6.078973925074538,1.0269372519612188,0.0,4.391568466261,0.0,3.1139685398191967,1.0269372519612188,1.0269372519612188,2.6702721801012976,2.384975811162951,6.427332761127191,2.494328788366905,6.803330991592489,0.0,0.6399046191642257,4.456026118800133,2.7872556352831777,4.854129621226174,2.1004811486990853,6.915227293820838,6.994712487838033,2.7872556352831777,4.26730858464655,0.6399046191642257,4.997117674695169,1.0269372519612188,0.6399046191642257,5.122200520661582,2.6702721801012976,7.01181795280748,1.3053012019103587,0.0,0.6399046191642257,5.342008840172461,0.6399046191642257,2.1004811486990853,3.3598196772081774,1.0269372519612188,1.0269372519612188,1.3053012019103587,4.832943005685963,5.7401304757770095,4.093160528197056,5.459257800877563,7.223572811106763,4.019471938822756,5.909348441429615,1.0269372519612188,11.079597775224622,0.0,6.2398137501172,0.0,0.0,4.111681734479513,0.6399046191642257,6.245236231638145,3.030988407368894,4.003243013691808
TCGA-55-6968,2.5215760341450117,2.37313674894499,5.962349796261022,7.052824850073202,2.062918281377041,0.0,9.59641196908868,3.388466689183337,7.516357130264842,4.71380035051354,0.7630463079396125,2.133136325182723,6.041625200299598,10.529669269314228,4.338049929699863,0.0,6.4980577267051665,7.86514572680838,4.79749157736038,1.3511851840063227,0.45260311456556823,6.765764203935822,1.1907659768386543,2.7652304665552623,1.1907659768386543,2.062918281377041,3.3287449614027356,5.553006095467892,0.0,0.9996019383350099,5.604882526001319,1.3511851840063227,3.7902733631792698,1.835170110309802,4.140278269648285,1.6108169611092187,2.133136325182723,0.0,5.4576389399462535,2.133136325182723,0.0,3.51534121083958,1.905698087535721,0.9996019383350099,2.9609907139980423,0.0,2.609554954353111,9.062278782619305,5.672081947224396,3.7562086090583833,2.609554954353111,5.138342257616987,1.7190633204952837,6.856520930225679,0.0,1.8684118207491376,6.915594472060225,0.45260311456556823,0.9996019383350099,3.686975142062161,6.393630886924558,7.171288091200915,4.176076611385205,3.465073183249628,0.7630463079396125,6.499779521830595,6.385942854079848,0.0,4.628075837059675,2.7652304665552623,7.708199598733413,0.7630463079396125,6.453987138036805,5.397279959074084,1.1907659768386543,4.950460571060185,2.1987456421525984,3.6578788629941483,0.45260311456556823,0.0,1.6108169611092187,6.571195238506278,6.016822791774699,3.8357702733818972,4.044737564534986,6.199900469549918,5.2673528767905635,0.7630463079396125,5.683831436347652,12.566013749755527,1.6108169611092187,5.4600790093766305,5.546329124791127,0.7630463079396125,2.062918281377041,0.45260311456556823,7.097449590105505,0.7630463079396125,0.0
TCGA-55-6970,2.4783770449081697,1.9143015330946405,5.2207179216756,5.44797798110243,2.3020349416885644,4.074515934587915,9.320780962177167,5.071215993379483,5.1049085728681,4.639320373418008,0.4962194713766285,2.695505173599915,2.3336767004717194,9.93102003132562,4.60777878064464,1.4380088168065692,0.8263222597123616,0.4962194713766285,0.2785404145344975,0.0,4.079963312664672,4.77822392896113,3.128684123275963,1.6440325571985994,2.3336767004717194,2.6511693957842732,1.704257062612199,6.8181226513329625,0.4962194713766285,1.3586918940062729,2.422986918846341,3.4606731084572644,3.884292031689835,4.59627473854972,4.5850950215570405,1.6440325571985994,0.4962194713766285,0.0,7.545611712291296,0.6748304487740475,2.4396477433823853,3.3316186242918695,5.371860536373806,8.50647798812271,3.68560660417869,1.2725375841947448,2.0877940620599813,5.962056333527396,0.9578932217286685,3.889036836035049,2.909444271229446,6.023793780004748,2.7211967387720972,7.090210160221326,6.8299980409653775,5.158043293056122,2.004812279832094,0.0,4.639320373418008,3.50023998125302,4.101455883399971,5.997001688804947,3.7251004803940764,3.2280575435830396,0.0,4.598120394500564,0.0,0.0,5.610957869915904,2.3336767004717194,7.720377396459333,0.4962194713766285,2.9933694843648024,5.213750272590518,2.2693695128826152,1.5115163258732724,2.2693695128826152,3.50023998125302,0.0,2.047163671120252,0.6748304487740475,3.296573631562954,5.263197832053022,3.5429544339306087,4.817948200262974,6.531156014628632,6.030766987690717,6.60946513941611,0.6748304487740475,11.284785703357405,5.607425747412095,4.7563708043742245,0.0,1.0741146570677094,3.583921635140693,0.0,5.849483268827755,2.2693695128826152,4.362044566279111
TCGA-55-6971,2.535021333219784,2.0510935061643476,6.452217709913308,5.121013201565865,4.631286175340863,0.0,8.005734033676639,6.052107992276668,5.280901588459601,5.630609449918286,1.0770821701177464,2.6777834149658695,4.216498771106192,10.36404041362647,5.091692871230909,1.5835455804681504,1.3620528967468564,0.6770686103472546,2.9137084380754,0.0,1.7647821653837632,7.168726265596352,1.3620528967468564,0.6770686103472546,2.2734137156937657,3.4948637869666936,3.2268995485297802,5.250906001398216,2.0510935061643476,1.5835455804681504,1.5835455804681504,1.5835455804681504,4.653665068470938,1.369453343923864,4.216498771106192,1.0770821701177464,1.0770821701177464,5.606004251737496,7.236476122456449,1.7647821653837632,3.0587117675400397,5.573457364979963,5.787712999579971,5.493119054849698,5.3336652051796785,0.0,3.2645907892635595,1.5835455804681504,3.705987277214102,4.1727181854411315,2.7421810598183556,6.207873471646076,3.8121982502466647,6.69978232010603,0.0,4.873049981143631,0.6770686103472546,0.0,2.535021333219784,5.138207298119301,3.6319413101304487,6.966071355804973,3.9571282935350744,4.664485716023544,1.0770821701177464,5.0797197169478085,0.6770686103472546,0.0,3.7295006284711723,3.9754653009298924,6.754287032910651,2.6777834149658695,3.1044611100445723,4.542583891349047,1.5835455804681504,4.612241127851947,4.592829350153292,4.2922345769908405,0.0,1.3620528967468564,4.763591732665995,4.298700730705019,6.063431657823774,4.407627371380066,5.5128398631299795,7.255803116220351,5.819830673018868,6.196108022437605,2.368419648915592,12.607067778166886,1.9181424561051392,5.4187147595699034,0.0,1.0770821701177464,4.65918477429433,2.4551860011166955,6.736443689448144,2.7421810598183556,5.397021779420377
TCGA-55-6972,1.903271028370388,2.6877522511540173,2.606910395333233,6.606089218074204,2.6877522511540173,2.3157382102389583,9.20460193861641,4.608316231991559,5.200511575294319,2.6877522511540173,1.188788098000733,2.5189456920114233,0.0,10.454713962126444,4.6849605541343795,0.0,0.0,0.7615532132240057,0.7615532132240057,0.7615532132240057,1.903271028370388,3.0158485771388155,1.7167125949051438,2.606910395333233,3.5942417981147727,0.7615532132240057,0.0,2.422499189659383,0.0,0.0,1.4872024795514294,0.0,2.8321362936573804,5.751216163673509,2.762551012569195,0.0,0.7615532132240057,0.0,0.7615532132240057,0.0,0.9548188975794955,2.5189456920114233,5.108270042723016,2.422499189659383,1.4872024795514294,1.4872024795514294,1.4872024795514294,0.0,0.0,4.137464713954943,3.070278364005588,3.170991450347437,0.0,7.1910376870892305,0.0,1.6705518262923644,0.7615532132240057,1.188788098000733,6.310076447535274,3.6841884686258126,0.0,6.200527429454152,2.060424355843738,2.4143589988290355,3.121902262409683,5.928069372101048,6.7293651838551,0.0,0.0,0.0,5.1219798695012235,0.0,0.7615532132240057,1.903271028370388,2.422499189659383,1.4872024795514294,2.196212954707439,2.196212954707439,0.0,1.7167125949051438,3.4236240142237118,0.0,4.561729139744112,5.065969081354141,2.422499189659383,2.3157382102389583,4.935394372705542,6.08531001838667,1.188788098000733,8.134144937592072,1.188788098000733,5.237584926419417,0.0,2.3157382102389583,1.188788098000733,0.7615532132240057,4.661389825984399,2.422499189659383,0.0
TCGA-55-6975,1.4708422896437532,0.608786831941872,5.4410011232200315,5.27967466627633,4.016103702467389,2.724566388213323,9.754935338678665,3.985422154997914,4.19541689675939,5.161993507186387,0.0,1.92681470022092,1.256954173113836,10.357148997739671,0.9844726079265248,1.256954173113836,0.0,0.0,0.0,8.262801461667761,3.325866610912815,8.153715158857766,3.541796654537685,0.608786831941872,0.608786831941872,5.815475895074658,1.4708422896437532,7.880649381799539,0.608786831941872,0.0,0.9844726079265248,8.526569099894715,4.964975226060731,0.0,1.256954173113836,3.231140307688183,0.0,0.0,7.522551653129413,3.541796654537685,0.0,7.894183826644295,5.84259033885508,5.317384429265262,1.6469456207705027,0.0,2.145229282217839,6.727470047469828,3.7784778984238674,3.612095597279742,1.4708422896437532,6.537932855896884,2.0419732920649283,6.142843532192881,4.5257621935069094,1.7670056047618257,1.7966309177650763,0.0,3.263722987518989,4.629130823432935,4.1028714381996885,6.666418479625934,5.693371804529833,1.979123845164969,0.0,3.8160802255745963,0.0,4.045870098214128,5.787605719393139,0.9844726079265248,7.457961218548844,6.229076918381887,0.608786831941872,4.620915574201824,2.324395507257895,0.608786831941872,1.6469456207705027,3.325866610912815,0.0,0.608786831941872,3.162601725789024,2.8288627173189527,5.353723690819542,3.2324630983767166,3.009590799039994,5.497516525285454,5.017557943834946,0.9844726079265248,0.0,11.315945395207596,8.698842855874414,5.835269696052299,0.0,3.0500973451992817,2.8772020838475223,2.4762778619786894,5.860524080847384,1.7966309177650763,4.169836932796819
TCGA-55-6978,4.507595945130698,1.0300835951481808,4.4419392383596765,7.3350927663961025,3.102571195829998,0.892407791410823,8.731476809178009,3.781239832984743,5.387216127973254,5.836335889216034,0.0,3.102571195829998,5.738051847566246,11.009328650292158,1.8568915641658372,0.0,1.6720558404128056,0.0,0.0,1.3563504847468186,1.7936077600856726,4.627244740306402,1.9635114757142627,0.0,2.3385890996282335,3.7044599454309255,1.4451055749997035,6.416720844538416,2.3727546053009343,0.892407791410823,1.2589722225445406,0.892407791410823,4.769463540262655,2.9711065337275864,1.151046598516531,0.0,2.6368549060600586,0.0,8.050684248634205,2.2665536885845423,0.0,7.514636259384674,3.7646801000296484,2.2665536885845423,5.7834220241493215,0.5426149462553981,3.6308795098159474,0.30770526365724726,0.0,4.471195266448618,2.3727546053009343,3.4763728790460995,3.3942264745813207,6.166545369607495,0.892407791410823,4.926507029667763,1.8568915641658372,1.3563504847468186,2.468751861031301,6.07972493542478,6.646578808807621,7.298722464933808,6.6563537040469285,3.3945889271811875,0.0,5.120613133489245,0.0,0.5426149462553981,4.561710340395822,3.358279442183037,7.013618668177869,6.20291803511173,1.2589722225445406,2.0128475762298517,3.7307121377158694,1.2589722225445406,2.405782270322011,1.7989998608835487,2.303224888281385,1.3563504847468186,2.9451124365536248,0.0,5.89058010995854,3.4984057587495605,5.503757126468251,7.313233720334747,5.40518324857314,5.262773087023145,1.151046598516531,10.060747678734712,0.0,5.7553085752756115,0.30770526365724726,0.5426149462553981,3.118626668373547,1.3563504847468186,7.403932131490168,3.4984057587495605,1.737532049941577
TCGA-55-6979,3.188614535940652,1.1359401859340874,5.861446973783256,7.284059305747314,2.085286924095355,2.997066383233788,9.005520413549334,4.764513077211635,5.107114487307766,5.735458774516743,0.0,3.64672062893362,2.8453685806979623,10.953116158311266,5.300455080009584,1.6540670505773052,0.5333891421747421,0.5333891421747421,1.8927353865680572,1.5092860304836593,1.7804962769493444,5.022590215075495,3.031649459140773,0.8793777538506153,2.666470975510415,5.468363892466379,0.8793777538506153,5.468363892466379,6.361038193948491,6.180035287019344,0.5333891421747421,2.997066383233788,5.0562330664136645,3.0353807798061396,4.279078484698531,1.3399362371417411,2.246681186048812,0.8793777538506153,7.40466857353473,4.440982806577994,3.4557581653210003,6.459506879267386,5.6425168140849875,1.3399362371417411,5.612091072503897,0.0,2.507572820286912,0.8793777538506153,4.782378693395223,4.1320930383198995,1.3399362371417411,7.523384063112345,0.0,6.460609995722034,0.0,5.031829110103257,0.5333891421747421,0.5333891421747421,2.9612443430953177,4.727794815523919,5.188987873799598,7.5760358318119545,4.165459846463474,2.131500168126079,0.8793777538506153,5.739998678789184,0.0,1.3399362371417411,6.399255282181494,2.9240912559640564,6.800251356757669,1.5092860304836593,2.1692365407960508,1.9936385252375404,2.885504375832357,0.5333891421747421,3.298559083332225,3.3242551403493095,0.5333891421747421,1.7804962769493444,0.5333891421747421,2.1692365407960508,5.999876566653917,4.397967648863676,5.271922055188505,7.875085072929546,4.407202057521889,5.271922055188505,1.1359401859340874,12.124260456580963,0.8793777538506153,5.830887847906312,2.1692365407960508,0.0,7.04229491316028,2.246681186048812,7.285451714942687,2.759914998817286,4.622725191233977
TCGA-55-6980,2.657640726557129,1.8413429694168828,4.332766797725456,5.234104125834385,1.5121998755068466,1.2954118646427175,8.928843133944394,4.321089620317978,4.640189779089131,5.475806432310005,0.0,3.315101948704053,2.973875137198682,11.186667484766806,5.515720472990591,0.0,1.0182334133854625,0.6335033276324303,3.868305155295864,0.6335033276324303,2.372661377377239,7.559903366007389,2.717789288522943,1.2954118646427175,3.018070898175219,4.022108938693304,1.6902618533270204,6.306828053852266,2.19250233396385,5.275652446798343,1.0182334133854625,6.625811378354095,5.058237451277452,4.201706074550094,5.386818050635756,0.0,0.0,0.6335033276324303,5.540314074946364,5.170858924743225,0.0,5.3786892508062465,2.19250233396385,2.8282067141277003,3.8306567555923094,0.0,1.6902618533270204,1.8413429694168828,0.6335033276324303,3.37736564840881,2.19250233396385,5.995284740867015,0.0,6.59365119939892,0.0,7.5525049682665575,3.5690480720276536,1.0182334133854625,5.119340211004472,5.124612578541165,6.258934983630955,6.569144757859214,6.393284687050047,2.9725199398100837,0.6335033276324303,5.613890589346671,1.0182334133854625,0.0,5.257396408797749,0.6335033276324303,6.479662587143082,1.9725798998957425,2.927640781416872,2.5252725403086385,6.486422949698906,2.19250233396385,3.018070898175219,1.9725798998957425,1.5121998755068466,1.9725798998957425,0.0,2.4518754089371333,7.022983943898495,4.778316444846594,3.5936590202823213,2.657640726557129,5.315548061809703,6.67943836889393,3.6640615211712975,9.76971041543319,1.0182334133854625,6.019215891638807,1.0182334133854625,0.6335033276324303,5.673354194528288,0.6335033276324303,6.173142146605936,2.717789288522943,1.8413429694168828
TCGA-55-6981,1.289673322515465,1.6838029943894073,4.533731110697054,4.832791696261885,1.6838029943894073,0.0,9.280463271407655,4.075751103586755,5.825170855091219,6.239113376393359,0.0,0.0,4.893771835499256,10.689193403695688,6.9558309022137,0.0,0.0,0.0,5.3667140603563865,4.045511397128142,2.3654753815422596,5.350193241202744,4.045511397128142,0.0,2.4446313807861086,6.000503571758652,2.9201408940030458,3.9488793872901535,0.0,6.635324314890895,1.0131996330421769,1.0131996330421769,5.00559595124355,0.6297813049381256,0.0,1.506031042722224,2.3654753815422596,1.289673322515465,6.0091571066389005,0.0,3.0656034259060307,6.276083182022872,7.507239921630066,1.8346912366115675,1.6838029943894073,0.0,0.6297813049381256,0.6297813049381256,1.8346912366115675,3.9488793872901535,1.289673322515465,8.557955024126807,0.0,6.770850201878475,0.0,4.336487804186035,1.506031042722224,0.0,3.132437374633781,4.524264856363199,6.7505270349753115,6.308546428580031,7.926710896566108,5.144688217366692,1.506031042722224,2.9663601038955023,4.987803282846527,1.0131996330421769,3.132437374633781,0.0,6.459464608050556,0.6297813049381256,1.289673322515465,1.6838029943894073,5.192662363088489,0.6297813049381256,1.96576879719126,2.9201408940030458,0.0,1.0131996330421769,1.0131996330421769,1.506031042722224,4.969688291762849,4.21355620656061,2.081626652585173,6.007000733131958,5.3909922588486525,7.60795751401576,0.6297813049381256,9.438025594271659,0.0,6.303742886045583,0.0,0.0,3.132437374633781,0.6297813049381256,6.644326047638675,1.96576879719126,4.99969567405787
TCGA-55-6982,1.3259072111047956,0.0,5.089612819279683,5.403798374946321,3.72719350637442,1.7244437619431878,8.971878847256017,6.346891712895244,5.432419846071389,5.416167066648963,0.0,1.7244437619431878,2.6965240292635873,10.46056583801932,5.9177964781826455,2.6965240292635873,2.4105960930128356,0.653314280058222,5.031150086043634,1.3259072111047956,1.7244437619431878,6.613317102033348,3.0135378099517878,2.0086300532253496,3.476416165207829,4.385531734627629,2.3242193751191955,4.4413598347287895,0.0,5.524763458466721,1.7244437619431878,2.0086300532253496,4.302734478599346,2.9186136199976778,5.464158022997182,2.9186136199976778,1.3259072111047956,1.0451060211449685,6.274905137177389,4.747641498182086,2.67197387251952,6.045704121945581,3.7047651063441496,1.0451060211449685,3.6096468348967927,0.0,2.0086300532253496,1.7244437619431878,0.0,3.7491322421028586,1.3259072111047956,6.806289391626429,0.653314280058222,7.3963046184837,1.0451060211449685,2.8137186693377734,2.3242193751191955,0.653314280058222,4.582888789079327,4.250498947575725,5.70580709040453,6.069434338543663,8.407050146564243,1.577782113030089,1.3259072111047956,4.078856912007743,6.1745628854623416,1.5448993912965292,5.456316346446633,1.0451060211449685,6.783586774544534,4.362298304617593,1.5448993912965292,4.8959723857761155,3.8121982502466647,1.8765906936333887,2.4105960930128356,3.322669914320836,0.0,0.653314280058222,2.563740935305809,1.0451060211449685,6.010151356031888,3.579251512599544,4.882089547695498,6.1354263533473015,4.747641498182086,7.420333366286501,3.253876106052822,11.87392305280765,1.3259072111047956,5.912824397057164,0.653314280058222,0.0,4.26355554986596,4.554202101871843,6.146322833665394,2.4105960930128356,4.831931186436423
TCGA-55-6983,3.1348766339603102,1.8981894128439016,5.712983349820108,5.716491373397537,4.132723575091216,0.0,9.195220642777024,6.635471377190426,6.796792432869272,5.789614545426415,1.247692995015479,2.3243367999918756,2.2524069660497648,10.734436059066207,6.597029733361744,1.1402979101552164,4.6428223619375135,0.30350620779866627,2.174910799739635,0.8831061644831113,1.589378052056328,9.925077796778906,2.09090063476873,2.4843148080175395,1.9499590839015999,1.8981894128439016,1.433058665095775,5.601594698311609,1.1402979101552164,2.513453613432643,0.8831061644831113,3.367785365316913,5.205351935670175,1.2517624681617845,5.0654201525402085,0.30350620779866627,0.30350620779866627,5.386218347722499,7.035365425579195,1.247692995015479,0.9552421780090956,5.283706140579087,6.074628532368718,2.5693014119805864,4.51939549852809,0.30350620779866627,1.8435767929549112,1.247692995015479,6.121637180410288,4.121283430577758,2.4543013835272625,4.495941085886534,0.0,6.665738493352263,2.541767334125734,4.455583740843079,3.546390922971697,0.5360254247877329,4.6325226726091895,5.746385282586588,4.121283430577758,6.428242581512558,3.6437251721068264,2.542326140655487,1.344664748897569,5.480668089583319,1.247692995015479,0.5360254247877329,5.261881571906823,2.2890134129639508,7.099143938414199,0.5360254247877329,3.1035368001824275,6.079512053796462,3.798114952320026,4.64623535094002,2.9489079259005213,5.205137915128875,0.724548943699477,0.5360254247877329,0.0,2.513453613432643,6.475235470750074,3.246296420444193,5.686880436580845,8.683537793687051,4.396198241411956,8.644907195802151,3.1348766339603102,11.191649379754725,2.809571355837315,6.029576472706549,0.0,0.5360254247877329,4.177220176500776,3.732420149615263,6.7931364818386175,2.3243367999918756,6.812126148318394
TCGA-55-6984,2.3165668905144647,0.649247538269927,4.985919014559157,5.505221773811161,3.4962863248742577,4.342094868782509,9.85852679681389,7.520066520677187,4.901229570569325,4.947723892925173,0.0,1.869414713793659,3.0497326504849704,10.32503596151246,3.0054647588983707,4.880625313065352,1.039640466891539,0.649247538269927,0.0,9.207694875734779,1.869414713793659,6.681056665917673,2.402864722784384,2.001277276960452,1.3196736737779948,4.116254444819636,1.039640466891539,6.179434703814306,4.914733606052087,0.649247538269927,0.0,6.51423109344162,4.455091205530887,1.039640466891539,4.131047685827742,0.0,0.0,0.0,9.444692867697714,1.039640466891539,3.3270340233592646,3.8438255318141348,0.0,2.748884995540546,1.5382211413431115,0.0,2.1177724359848,1.3196736737779948,0.649247538269927,2.805739367055461,4.268072353722723,4.928064950195615,0.0,6.796786846086705,1.869414713793659,2.9591460869859474,2.1177724359848,0.649247538269927,6.397985764003551,2.4823116189394625,7.964711892381414,5.861045449123251,4.59316035582137,2.494460862592812,1.5382211413431115,4.681640365930833,0.0,0.0,6.5961370077868855,0.649247538269927,7.764576221963554,1.3196736737779948,5.052372070076337,7.729832030006292,3.2806893866741165,1.869414713793659,1.7174668646462,3.9008831874155403,0.649247538269927,0.0,1.3196736737779948,1.039640466891539,5.9971483635762795,3.8240613588935775,4.388563969659251,5.694274079468413,3.1718638787315276,6.503332627327386,1.7174668646462,10.378699470070819,1.3196736737779948,5.691193565815788,0.0,0.0,1.039640466891539,5.839999009058733,5.809930680005032,1.3196736737779948,3.4392796264934162
TCGA-55-6985,3.18363406516999,1.8283967199089712,5.435284101620807,5.093382034882496,3.8869349146465826,1.700667048824716,9.331460057043694,5.522476402083571,6.836099221504271,5.724316860295717,0.0,2.22018126673923,3.738735716465366,11.04127728419061,6.181746006321172,0.0,2.8574984130667898,0.0,4.56201317577265,4.61512051684126,2.5009440274856245,6.536410398638295,2.669503394156456,0.0,4.354985547825342,2.8574984130667898,2.9784182471203793,4.46384737609277,0.9132862228538563,6.31848331156416,3.1197977554749565,1.700667048824716,4.5036168582287734,4.142186658069134,3.738735716465366,1.3825624060302124,4.315894844957747,0.0,6.469296827342047,4.918673502179114,2.1303603909715707,4.315894844957747,2.899452623965661,1.5542000061794847,5.402204297012309,0.0,3.152227346001222,1.941629571871808,1.700667048824716,3.83993391703338,2.560346472729823,6.838501659217593,0.0,7.015434105279996,1.5542000061794847,5.22212722818999,3.790614405348712,0.0,3.0156819488616113,5.088793149628434,6.065762322676467,7.173184073745537,6.27025470338811,3.5701634834089515,0.9132862228538563,5.6217514026068764,6.5134289042079905,1.941629571871808,6.3238498722434375,3.9021241732488985,6.623390365337283,3.9021241732488985,1.700667048824716,3.0516068080178576,3.2723445512866833,2.043347934031597,2.22018126673923,3.8073267135692865,0.0,1.8283967199089712,3.626131329259986,2.6164172519902107,5.971376629120282,3.8831007605409726,5.922618093472842,6.634241691157154,5.02711869335461,9.487653876125705,1.1752028908298222,10.866492008555198,2.560346472729823,6.129505444116429,0.0,1.5542000061794847,1.8283967199089712,0.0,6.724576154582173,3.152227346001222,4.0683889440425185
TCGA-55-6986,1.5333556850280412,1.6790572543141573,4.6107943407383125,6.012991177652262,3.4735180432417816,0.5462120724362476,7.756520633501487,4.366425568445231,5.7570293595425746,5.579005035086858,0.0,2.274278206778511,3.891107799445767,10.676773589993278,6.041042496131521,0.5462120724362476,2.4136254477830366,0.5462120724362476,2.743089105746726,2.0203150159069527,2.6448547776050626,7.828217298925103,2.743089105746726,0.0,1.1569440878961597,2.4136254477830366,2.1123200702457754,6.41347862910501,3.976416516052201,7.1865151668571805,2.874417383235175,2.0203150159069527,4.972039985336871,0.5462120724362476,3.962693305795215,0.0,0.897515576547821,0.5462120724362476,6.193122936458078,0.5462120724362476,3.1993830695567382,4.228105928400678,2.4136254477830366,2.4136254477830366,3.8609738917523746,1.1569440878961597,2.476639235369573,1.6790572543141573,0.0,4.162419012089001,2.476639235369573,7.194189072658044,1.3627698160729336,6.654714218071523,4.104179374852141,3.712862058610644,2.5359086517540326,0.5462120724362476,3.403521345830996,7.0594371996439795,3.8761553843730225,6.027113987003327,2.274278206778511,3.9245324352301836,0.5462120724362476,4.2490765016566865,1.6790572543141573,0.897515576547821,3.600335084509519,0.897515576547821,6.514256290441399,1.5333556850280412,2.788806500262615,1.6790572543141573,4.184797510206528,2.5359086517540326,3.9203601546150475,3.538934086221159,1.6790572543141573,2.832530758206315,0.5462120724362476,1.1569440878961597,5.678204803850663,3.5069798083030244,3.962693305795215,5.348544592886922,4.269616327528529,6.795081419230074,0.5462120724362476,9.645610206776551,2.1965799251481966,5.191728318775795,0.0,0.0,3.4507269549409663,0.897515576547821,6.320624399006072,1.5333556850280412,3.3790540169764656
TCGA-55-6987,5.200913997550945,2.210634264246137,6.721966518377867,5.401289031171915,4.210410569072293,0.3023982562874615,8.600283557948336,5.482333320373567,4.495688969670779,5.378740002039859,2.4194877412231217,4.351880522499617,4.447260617047216,10.576192201104549,3.785985747213353,0.0,1.8945717408681957,0.5342686754924574,0.0,1.137384183168648,1.137384183168648,5.72501545106421,1.840009805176766,0.0,2.450418719329327,3.9883560716515185,2.1711543496030354,5.072326014094688,1.6558060983616285,1.429832663134374,0.3023982562874615,0.7223661192291653,5.028213226370324,0.3023982562874615,3.03370220480562,2.5095504807007605,0.3023982562874615,0.3023982562874615,7.165284797956991,2.4804216070033265,0.0,7.367916884009329,6.673619028737867,6.045614133407218,6.481866520783049,1.3415323231458947,4.495688969670779,2.592175343715128,6.497421839757092,4.076004065491871,2.5095504807007605,6.388438708943079,3.7088242281695316,6.636803144090601,3.5524381174202624,4.405030016438845,0.3023982562874615,0.0,4.8693558675909,3.4680270261709816,3.050556576586585,6.878675531975309,4.736145815430458,3.203388513189854,1.9463100690766402,5.6155266873454845,0.5342686754924574,0.0,4.387625929324313,4.872062644232316,7.46187599663558,1.0172214504525956,3.2051095023713714,3.39968957883191,3.3006364407075415,0.5342686754924574,2.130051477631187,4.807857936734897,0.7223661192291653,1.5109647356246407,3.083436327254374,4.593205898484986,6.36562644905305,3.9751837028023487,5.658310798210596,7.947066860738264,3.456956854477282,8.294916764041375,1.5860055054509783,12.4240709829037,1.9463100690766402,6.204551701944264,0.0,1.7210508409576004,1.5860055054509783,4.045576147816141,6.893674610014097,3.601789892249767,6.341658283321493
