,GDF10,LRRN4,BTN2A3,ZFP2,FCRL2,VEGFC,KRT81,WFDC3,ZIC2,ZNF80,CROCCL1,SST,NOTUM,ARSG,KIR2DL1,FMN2,OR2A4,NR2E3,LOC284798,PDGFB,CNGA3,KLRG2,IRX6,KCNQ1,ZNF354C,SPATA6,MMP23A,LOC100170939,NXPH1,TRIM6,TFAP2A,ZNF516,GRIA1,KRT6A,C15orf51,ISL1,GFI1B,BAGE2,C16orf75,HHATL,UGT3A1,NEFL,LYPD3,ELOVL2,LY6K,IGFBPL1,PBXIP1,CLDN2,CPS1,BMP5,HHIPL2,NCRNA00105,PHGDH,GRIK2,C1QTNF6,DMBT1,WHAMML1,GAP43,PPYR1,IBSP,FCAR,SLC26A4,GPRIN2,SLC2A1,SEC14L4,EREG,PRMT8,CDT1,INPP5J,MAGEA8,TRIM58,IGF2BP1,SERPIND1,HLF,BTG2,ZC3H12D,PLXNB3,CTNND2,ZNF767,PKP2,DKK1,FSD1,SCNN1B,D4S234E,ACADSB,SLC25A5-AS1,FAIM3,UGT2B15
TCGA-49-6743,2.270216847961316,3.6204346466981447,2.5600991526732244,2.086131613163379,3.545032178115778,4.546757927589956,3.852708150492466,4.5293501336765765,1.3118401751949431,2.4465122618006885,5.209737487374469,0.0,3.590952353156397,5.068243606716569,1.2343662096457295,0.4334693045177617,3.213827101485589,0.0,0.0,6.578409190943174,1.5682408475837621,3.8411261797129717,2.6786076587688874,5.2630683557327655,3.852708150492466,4.517574274555122,0.0,3.428896851237549,0.7348647739118138,5.676171440948019,3.7432989817380924,4.808445667864831,1.941399993577427,6.262641786059198,1.448235762660074,4.3362509847871955,0.7348647739118138,3.185058407584157,6.29118943785112,0.4334693045177617,0.0,0.0,7.430292058676139,3.1917718071761416,5.638276374453835,4.558197020077071,7.617543230690207,4.776961493808865,3.805552985609259,2.9103377705370423,6.524167115873089,2.376458037530941,6.304172713124538,3.0481349523470396,6.539184140796859,7.965545573129992,3.6630897399276328,5.15955517425618,3.0481349523470396,3.6348561207694603,2.0163819264216643,1.675356730523388,5.914869638936999,9.246768728589734,5.668707821372711,2.849422440455876,0.0,6.087912715521217,3.7303692256215006,0.0,6.269198551204036,4.909436476915929,5.8529493272512365,4.239408366882443,7.072396454921013,3.256529926911476,4.820853982388447,1.1538577628940883,4.191338172746321,4.963962885897825,6.780539898294763,2.376458037530941,5.978690809189631,1.7721178289727662,6.045130898567006,2.9952721677215344,5.453978333888168,0.7348647739118138
TCGA-49-6744,5.24649761781824,7.195929730195598,3.52917127663149,3.4019437697119472,4.078296477800493,5.171352935581762,2.850319143253218,3.52917127663149,0.9272306719124894,1.3377866570548471,4.933840639117183,0.41157970910801833,3.899357130821258,4.686141692963215,1.265763804482143,1.3999506875673762,2.789624043682515,0.9272306719124894,2.789624043682515,5.9423714620626535,3.130879235443415,4.112209038005668,2.7578430370314395,6.481165099534002,3.4352992466071277,4.657563375269422,2.5424520257854724,3.755404282486508,0.0,4.3083774034363005,4.374641934773121,5.733486897362532,4.478100159419946,7.268076566921023,1.3999506875673762,1.1107713994919195,0.9272306719124894,1.7720498376076435,5.127024766601816,0.0,0.41157970910801833,3.0129973703155657,5.0253399816308715,3.195467986601733,4.927000029800999,2.789624043682515,8.848484889332223,3.801944711869806,3.514127177899681,4.5823241923469675,3.1528770380615008,2.6195176677406415,5.205450698934711,2.095351799603808,6.129590369159241,7.5980885040804464,3.778946366530329,2.725012196313435,2.655935516834757,4.006814869111693,2.0306582524867713,5.3435249303856445,5.3840545988266015,7.541905886734365,4.7758998152460475,4.374641934773121,3.2161039868721826,4.613101648614367,5.208239474421367,0.7022555729239363,3.1917060466349088,3.061828955128842,6.207418313752809,6.595304991082161,8.363258488264337,3.8464129770983932,5.6715898068340005,3.236318807646586,4.328722108588786,4.94165670822155,1.9615022438151495,1.265763804482143,7.390267844245544,2.987654737924573,6.692071335481771,3.601181477832586,6.425805376314439,1.1107713994919195
TCGA-49-6745,3.202225982318931,5.448675148136593,2.8458508010122676,2.586635579211777,1.7773224214302854,4.454490309282471,2.7246188465417505,4.118098523034582,4.32017117756537,1.8432444119165634,4.043396822158865,0.9059171114465941,2.2357826778478302,4.520800045134064,1.9522045831894335,1.8571413846086942,3.11890520205029,0.6845099871642818,1.0870793728543855,5.956505539971575,1.0870793728543855,2.6229569832684843,3.8224789694180563,5.588517515981232,2.6229569832684843,3.9532743477654346,0.0,2.806555271803054,0.0,6.4608648694006705,5.344026599041636,5.925495670165771,3.0969431915277688,5.039008928284095,0.6845099871642818,0.3997152761275574,0.9059171114465941,0.8528822386811042,5.66458762783505,1.0870793728543855,0.0,1.9310575359135782,4.949107347738364,2.90136664751827,3.003928591778477,3.864574940240835,7.451462334278139,3.2220148928350385,3.003928591778477,5.130247766423546,2.586635579211777,1.6905754052270394,5.2350154138777745,2.953961912809948,6.8354404673854,8.987444290038901,2.9792573034601117,3.11890520205029,2.509778108173127,3.400950684568263,0.6845099871642818,2.0642771411600633,4.607795736212575,8.059636575696251,4.2455781342818195,8.689723638014076,0.3997152761275574,5.703022185709792,4.149588459358771,0.0,2.1818176082967025,0.0,4.567797444283284,5.547237820446481,7.425155244327257,2.8739939259542746,5.507378220531613,1.0870793728543855,3.5241168329508876,7.475140804181921,4.30037315123066,1.6905754052270394,5.586679207904575,2.586635579211777,6.521539704065333,2.3356909948910407,5.395893159729225,0.3997152761275574
TCGA-49-6761,2.8409480597531247,5.192501191537698,2.544149925828639,3.5889790051254704,3.4821842588519556,4.552389470148042,3.64797672716824,5.664497492771062,5.066725730443799,2.4737698653770837,4.624050819751379,0.0,2.7514544587094956,5.098560697680723,1.4396218351604295,0.0,2.88286028394563,1.3694279190099896,3.3626055373960453,6.944193277820921,6.02546009436594,4.076324844597476,5.3470265750596955,4.748326361431266,3.412166994850742,4.038280255510953,0.0,0.5500271059651276,2.7035199550156785,6.203530972974369,6.320924756829818,5.507954110236264,1.8136677212769348,5.704365637916782,0.9028001416916559,0.0,0.9028001416916559,1.3694279190099896,5.501992634666848,5.443490727706486,0.0,0.0,3.3626055373960453,2.7972020633955728,7.538058501820579,3.412166994850742,8.67186602061407,2.88286028394563,2.2823109545539557,3.64797672716824,6.1264957519516585,3.0708861271544152,4.938702390662056,3.3626055373960453,6.951944398369617,6.397067978982307,2.2045311525186575,3.7391732491684033,1.5403878964572908,2.120187533311945,1.3694279190099896,4.148329148499252,3.5685124579050815,8.226437065566792,3.0695216235244844,7.994841395811624,0.5500271059651276,5.950038203338836,6.816945059153724,0.0,2.0280824556543786,0.5500271059651276,5.75902794888218,5.4145347327389475,7.457182193329621,3.255450733272646,7.309185591572626,1.1630883078524745,4.512972656856546,6.3235593596300985,3.103011447409436,2.4217715877852086,7.5562397656358895,1.3694279190099896,5.830429809769566,2.120187533311945,5.361723997339353,1.1630883078524745
TCGA-49-AAQV,2.7575575683374867,6.216436426012221,3.776058941972142,3.9226127357822747,7.022458019842284,4.153452740701674,3.5679257722671283,6.911856856003212,0.9708167952287203,1.480490284006847,6.22382945076379,4.638072905663799,2.550148048848999,4.949242043627153,0.8035250880295547,2.736521033077904,2.9804968009112134,1.5278590254410724,0.9708167952287203,6.002589929891401,3.5771375092681885,2.1061564981974104,2.575432676487371,5.609233671597694,3.595313003130465,4.656936868309891,0.0,4.943483583774247,2.442077433812579,5.3151400680763325,6.365236009149604,5.014501145388104,1.4540231005952178,3.363232413064879,1.2876335742959204,3.630699342047474,0.2836740510542421,0.8381562024699203,5.804086226407174,0.8381562024699203,1.0879557084795808,1.1927702898179424,5.9415623899034,2.550148048848999,6.1466033100488735,3.7983569832294513,8.470007239809483,3.639353018963535,3.7377529481446725,5.220485546393881,6.345287177064023,5.283452428774038,5.719504893787957,2.6001011528977003,6.329621078793293,7.635559892134458,4.095095946528863,1.3742976879357065,5.417747933168531,4.70852970097875,1.1927702898179424,4.944744748273971,6.943691758786443,7.591513521078714,3.1626863532168237,3.6648761663845826,0.9708167952287203,6.057039249973798,5.2518963936273,0.9708167952287203,1.4540231005952178,2.2192795681170505,5.660767104222495,5.548538975697351,7.115403393722101,3.630699342047474,8.601609704657049,0.2836740510542421,5.389706231673963,4.923332965693459,2.92924518853163,1.8835026889266964,6.733906526392683,3.1201554369082594,7.7750742301955835,4.084109024034521,6.404965613572908,2.413133130165577
TCGA-49-AAR0,4.7665234363458495,4.859137758234491,3.230547445728602,3.1054293726269444,4.203789226379724,4.926071827618347,3.4575367564774915,4.196354972538269,3.971376231127659,2.3902021198740817,6.9865664594064265,7.822560908637696,6.543341899003441,4.831843500352546,0.40266118077543017,4.783257792249985,2.2949661423608094,2.007569529442041,3.764492364708087,6.452236633985201,3.852444960758742,4.315781324466843,2.5948516406619326,7.365540820456624,2.132603089794068,4.211168619687331,0.0,2.795413738298377,3.249959677221676,4.2401519620550925,4.440151664523347,5.936979321819531,3.6161044393315245,4.118807880233796,1.697833331195892,0.6889383357858906,0.6889383357858906,0.597736995755287,6.1869778752758755,0.6889383357858906,0.9112379882375036,6.727326330075464,4.918848898465547,4.118807880233796,6.834228214991668,3.503335711650964,8.451525499672089,5.069884853300216,3.9332833932044347,5.611966848447383,4.086021689673287,6.765769966751027,7.23577042645251,1.092963028269411,5.472211848411892,8.403260483724438,3.9332833932044347,3.8203615608858255,3.1054293726269444,1.8646381146406275,0.6889383357858906,2.7001524289750694,6.265371552469136,6.967890369232839,3.680628004344735,2.072039211913074,4.134804891349312,6.551163188753798,5.369167179518129,0.6889383357858906,2.764657351913501,1.6026750960547114,5.478440675631617,5.58999021524866,8.800877784583585,3.230547445728602,4.771701056875722,3.012373044702116,5.94609838933252,4.3419231319765474,2.2949661423608094,2.189707505926931,7.46716533146976,2.132603089794068,6.185957563580905,3.913677635772038,5.965762049755609,1.2467161518647685
TCGA-49-AAR2,2.3302488969765194,4.5608065104465725,3.5736649918467203,1.5501548902702613,4.037469049538316,4.437036700799906,4.836099350606543,3.6407862969786553,0.0,2.3886893920461776,7.24651774816037,2.268179966269868,8.20690007174623,3.1735353038321765,1.5501548902702613,0.4816233579577778,3.2240305165879697,2.973532675818078,2.3302488969765194,5.5423805681147496,2.593305046409276,0.4816233579577778,2.202002035974321,8.702995350546747,1.409400349834366,4.160555122223275,0.0,2.6817952019546913,0.8053144774306931,3.818727195418021,2.545939031596284,6.545057951124758,1.5501548902702613,2.638528618443565,1.0494570578699642,0.0,0.0,2.822205925270654,6.731872150951597,0.0,6.866912450911531,1.2455369234036284,3.76285920376179,1.5501548902702613,6.8967539860617535,0.0,8.753391951428181,9.80986345050346,10.881900137757166,4.98206433710822,1.6735200794579712,6.867395677541722,5.793900410181123,1.409400349834366,5.497774598788678,6.460678802380044,4.261450953209575,1.6735200794579712,3.4636994556480736,1.409400349834366,0.8053144774306931,5.693284227057398,6.8539388040501485,6.0617785455223165,3.4241812180525306,2.3886893920461776,1.5501548902702613,6.635131262795779,5.443088481175845,1.6735200794579712,0.8053144774306931,2.131132257085191,3.361811854927862,5.694930074190155,7.882413027375029,4.080203378667069,5.436377862283438,1.2455369234036284,5.87182197107758,2.593305046409276,1.7833239904069533,3.2240305165879697,5.163951339999217,2.0548542360444926,5.814417057936718,3.4636994556480736,5.274101515288918,4.392124231910546
TCGA-49-AAR3,2.3591449944278384,7.1639002436357115,3.9587863550912763,2.760541444329105,3.9752757002452603,8.118365010103702,8.485357779664737,5.773177931761353,3.0867560069317634,4.280193224792212,6.065906213579561,0.0,2.273238668198815,4.023170742767576,2.06230809893899,1.0087605179404175,3.8719986094082897,1.5005824075214134,0.6265264932180495,6.357467846334959,1.9597566987338562,3.362962315932154,2.273238668198815,4.488401510694241,2.579845548554838,3.1257512548777258,0.0,1.0087605179404175,0.6265264932180495,5.265324023016111,5.3432333691688685,5.5629175909314545,0.0,7.823749967039645,2.3591449944278384,0.0,0.6265264932180495,0.0,6.776856988129064,0.0,0.0,1.0087605179404175,5.615020475311957,1.2845938062935514,6.941286762190929,1.0087605179404175,7.8927620440270525,1.0087605179404175,2.814174425060599,2.179252939422107,5.595800006163716,4.835662667643339,5.419379464642591,1.9597566987338562,7.790079629493005,2.273238668198815,4.220583596785343,1.6781053976553488,2.5115485807344213,3.1257512548777258,1.5005824075214134,4.730647985314941,3.7362591001607113,7.483733610234643,2.814174425060599,7.219627398735117,0.6265264932180495,6.9156936862836575,3.2680963725998153,0.0,1.6781053976553488,1.5005824075214134,2.075508818652123,3.5545506007449577,7.414295734515218,3.693832169147894,6.381772023206557,1.6781053976553488,5.411628194552742,5.47199332428932,6.242351661881252,3.7362591001607113,4.866918876413368,2.179252939422107,5.770462451240455,3.2680963725998153,5.839871011665051,0.6265264932180495
TCGA-49-AAR4,2.347348111467561,6.102057350443464,4.129714923557433,2.347348111467561,4.088294631575518,4.395383286136991,3.592065644424576,4.925962997505672,4.305955197722586,4.77919071774266,7.316960052483588,1.061809982144005,3.482036695038024,4.119518359837395,0.8158071932958327,3.3135203286139183,1.2590574026294883,1.565088871859909,1.9885864233357495,6.04395025528755,4.395383286136991,2.8191681111120483,2.9914983230219296,5.318247436703422,2.513599381305662,3.9156225193978864,2.8191681111120483,4.0339839680473,1.061809982144005,5.726199328940201,6.515679630642964,5.37822314176983,0.48888671624723673,2.285154051264366,0.8158071932958327,0.8158071932958327,0.0,2.247230932861968,5.754564304934948,2.8191681111120483,0.48888671624723673,0.48888671624723673,5.694886354594184,2.5633943028367416,5.389797493783368,2.9914983230219296,8.252300132240897,2.0349670515780063,3.5200731533982754,5.3811270119471235,3.988306038991299,6.108878625819233,5.897642759098843,3.2422094656941067,6.956716857030799,2.926087403848102,4.505718843393185,1.7990825896078364,2.959327591660191,3.052892076281864,0.8158071932958327,4.25733746271121,5.456563932484046,8.375244760416043,4.28011018141861,5.914807559742821,3.6592188966955095,6.136728715739516,4.598756663248919,5.4699318061983035,1.565088871859909,1.4237346440937357,1.6889143059358787,4.379706445114584,8.218196684811954,3.988306038991299,7.566719833886052,0.48888671624723673,6.187232790620693,3.8640568017100496,4.3394061488372415,2.1478242270410925,4.778341674966312,2.740962597057969,5.9532043724898225,2.8917042031299434,6.350904913738154,0.8158071932958327
TCGA-49-AAR9,3.175813823404599,0.3776827270957127,2.8096135165116514,1.9410411719438094,0.6512308374586538,5.7316602531181715,4.778652794114842,4.066730101855544,1.8728938884599202,0.0,5.976982689378295,0.3776827270957127,3.1367325792754315,2.121398891440343,0.0,0.0,3.9589008661197678,0.3776827270957127,0.0,7.89979520689356,0.3776827270957127,1.0422888202818212,0.6512308374586538,3.9848365687675527,3.6053945789735495,3.3828093533488777,0.0,3.2673192622681864,0.0,5.3678480933648745,7.2759338023042845,6.191093791357123,0.0,6.915147886201635,0.6512308374586538,3.1947962243475314,0.3776827270957127,1.5414588126212394,5.335213264025705,0.0,0.0,0.3776827270957127,8.121299134322944,4.097697268947875,7.015622649851144,5.02077042635444,8.030874797204586,1.5414588126212394,1.8728938884599202,0.3776827270957127,1.1922847645307448,4.593301025357994,4.3341996939557585,2.364376093150253,6.824622552112852,1.6351641370049808,4.735285751311444,0.0,1.4380562956784801,4.090043659920395,0.3776827270957127,0.6512308374586538,5.734628473993962,10.354324289863118,0.6512308374586538,6.050040012012211,0.3776827270957127,6.697708094654673,2.064822705293239,0.0,1.0422888202818212,7.4699733922156835,0.0,0.8657550451662609,5.560042965573704,1.5414588126212394,5.540208086396954,3.8380254887124594,5.230386431007463,8.570730166867886,8.788671184026365,1.1922847645307448,4.164054065755845,2.4471442061759894,5.849411231541224,2.3202776525249638,2.5113619355990284,2.3202776525249638
TCGA-49-AARE,1.5349944994109956,1.7141041871624503,2.9066988536127227,2.516017644813053,3.6460658944102873,4.7311506419096645,6.096572030755909,1.7141041871624503,2.356931222734159,1.8124114089589156,6.35486209363254,1.4317934011911089,3.5330177279481005,3.310528414747319,1.8026994092663893,0.0,3.7259295439372235,1.186562114066142,0.0,6.243053659881871,1.4317934011911089,2.6847815741628556,2.356931222734159,4.651843826185763,2.439630304918365,3.8782035193505084,3.128863586157174,3.506061774271292,0.6472602977874691,6.408991616394023,6.702988093238195,4.800893207326307,0.8609894160890657,5.9747074275416425,1.8659388674023065,1.186562114066142,0.3751433482217754,0.3270710406801524,6.1987307172577735,1.186562114066142,0.0,2.057643174218424,6.927224517377079,2.829134448424975,5.918786321609996,4.556183702549292,7.967886580831965,3.241771702345105,2.399139952408677,4.9787179794161975,6.204264790363595,6.969546279138344,7.3039845342702385,2.1676584417344524,6.842006425688015,5.5728230098831855,3.5848458355164863,2.399139952408677,1.3166762942390207,3.5592689362326504,1.4317934011911089,1.7928921608239887,3.950832095414696,8.096713932934772,3.2238156040446078,1.186562114066142,0.8609894160890657,6.477075434500699,5.105096628885081,1.4317934011911089,1.186562114066142,4.98806925208432,2.2184423248816176,3.464212868571686,6.580740380425986,3.10873947862033,5.9514365081549085,3.0672386502052413,5.907713304645485,4.797144999810184,4.119640244961629,2.7153700124644224,6.85792091983083,1.9340110634696301,5.5623917064642106,3.5848458355164863,5.383140935363067,0.8609894160890657
TCGA-49-AARN,2.3703839185584807,5.858658605565894,3.5433362071561683,2.8574984130667898,4.522275415045929,4.38333203227157,3.327396541825654,5.476714566449835,3.4764068897594775,1.9351958121381094,6.628189513354828,6.019682645181966,2.8574984130667898,4.165622820222731,0.0,2.3703839185584807,2.6164172519902107,0.5574992639636625,0.5574992639636625,6.008739472652164,4.622479511510654,2.9784182471203793,3.453062179377231,7.001236514559879,3.6060656187435716,4.165622820222731,0.0,3.0516068080178576,0.0,4.177138865397547,5.77885284070318,5.234136114915448,1.700667048824716,3.946352932004863,1.3825624060302124,4.177138865397547,1.1752028908298222,0.0,5.566235410958677,1.8283967199089712,0.0,2.1356682716371136,5.295849323433657,3.0156819488616113,2.22018126673923,1.1752028908298222,8.60382766405301,7.5927896394315315,2.813706672960679,3.152227346001222,1.1752028908298222,4.506751078472307,5.674346798167703,2.669503394156456,6.500056177367651,8.495213395808179,4.11818803390655,3.0516068080178576,2.8574984130667898,2.043347934031597,0.5574992639636625,1.700667048824716,6.034088117814864,7.645182468233628,3.83993391703338,6.7859581978136845,1.5542000061794847,5.684545287468628,4.607703973236278,0.0,2.3703839185584807,1.1752028908298222,7.767344433826986,7.5837206947833,7.998211060266632,3.086281136256605,7.644062518657876,1.8283967199089712,5.856523590085598,5.99209934558079,7.791072304461086,1.1752028908298222,6.665151091885983,3.0156819488616113,6.334499132909235,3.0156819488616113,5.773694035130279,4.345354870189038
TCGA-49-AARO,4.1919022145669045,6.270097676084902,3.827982483801628,3.876932471330853,4.267419332284339,5.9999806816763215,9.508346467825612,6.831240258364068,1.3565307879142032,1.2777621542964293,6.592104366295722,0.4552072000029785,3.5557936764740212,3.156357661432848,0.0,2.65747945263302,3.840447516138673,2.205137630828081,0.7669086641219989,7.385131662557286,3.802580837817406,1.1957692469752477,2.2667506399848296,6.108233735661701,3.314934815153057,4.623933057238976,0.0,3.6500034815307956,0.0,5.780311323645325,6.134347700389162,5.555711608581798,0.7669086641219989,2.874665728074547,1.8227412068367834,0.7669086641219989,1.0041550783152229,1.1957692469752477,6.15704042437612,2.1394777551238953,0.0,1.3565307879142032,6.912494033329311,3.272132191168632,6.546610359571953,1.9935976647149287,8.443544498393091,2.781647566728127,5.075948515076398,4.0814281702888735,2.379647980795478,5.981898942238281,5.481729994573907,4.071647249363271,7.207074377827948,6.939660839993121,4.471413625157968,2.9066879223811006,1.7249606176895649,4.877461932609031,1.0041550783152229,4.83103802306373,5.464788973911926,8.90254674451497,3.3559803263295036,7.922674315952737,1.8227412068367834,5.61833714350369,4.715771942315887,1.0041550783152229,2.205137630828081,1.4949693777455466,4.877461932609031,4.736207220285847,7.361604119471173,3.6795308921615386,6.7764864676461585,0.4552072000029785,5.915012676322627,4.961641109115994,5.991369542595196,3.180608896717359,7.444833273892193,3.3356663681669447,6.17279394520857,3.395407318216514,6.028247194438846,0.0
TCGA-49-AARQ,1.3373666874964671,1.8897932094994205,4.419111655397227,1.9712715275189676,3.2899939031692162,4.527997522461525,3.2472339065332263,6.207595568004354,2.783064904907656,1.625055323329177,7.483171297540237,0.44583900224643763,1.1777930865425508,2.3014644653253424,3.326369663373828,2.408061601924392,3.3703910348937764,0.9878296926564707,0.7531127617273793,4.778938602070655,2.5922352275405247,4.130933610452717,5.843022541747705,6.527349545467231,0.9878296926564707,4.5340479060622485,2.504382426288657,2.408061601924392,0.0,3.426712420195222,7.298803629921982,5.635553596965939,0.9878296926564707,1.4749460587144532,0.0,3.9643383773164915,0.44583900224643763,0.44583900224643763,6.801008246999087,0.7531127617273793,0.0,0.44583900224643763,4.750196508038198,3.563024238399481,0.0,4.1922045188838455,7.572055353984362,6.43440204607248,2.1821334999033817,4.439208867674596,3.2472339065332263,5.895394078357248,7.623891182311919,5.17843525437119,6.040495158558126,9.539111603256657,4.289227175371369,0.9878296926564707,1.8010825406889064,1.7037293917210192,0.44583900224643763,5.754497768700399,5.009808285552275,7.7732915186571905,3.4625715264376344,1.1777930865425508,1.5958662324040056,6.110220442715957,7.316129484892428,0.0,1.9712715275189676,1.8897932094994205,2.2435779124140134,5.773886728329116,6.904255160708481,1.9712715275189676,6.606779907513771,3.898220183250685,6.384474072171012,3.4625715264376344,3.2251481128782182,2.408061601924392,5.498225043713023,2.2435779124140134,6.183546647769797,4.175077800655154,4.345481937793064,0.7531127617273793
TCGA-49-AARR,5.089107538468371,5.107804351177788,3.657386207039877,3.670465961523219,4.503105344735586,5.2566669039428495,2.6930922195358145,3.951760892516238,0.0,2.4241033661791644,7.214680999000622,1.1122192920743266,3.696120673090552,4.664523411687605,1.1122192920743266,4.678848065665302,3.8911118839792724,1.7214085331315323,0.4123083065901588,7.215879480087862,3.769359758335828,2.0972569015498372,4.163145859804388,7.1827091909820755,3.4208562077697664,5.917427726269099,0.0,3.3154216046407514,0.0,4.139040642770953,5.783889795626869,6.435393671890436,4.438927862666607,5.110884770617525,1.7214085331315323,3.063895467620465,1.963357062659034,1.470750392660207,4.186683666081471,4.036349916484758,1.7214085331315323,1.7214085331315323,3.8265457238394727,3.3154216046407514,2.4163958049646705,1.2673137336365992,8.282369188452636,5.170608987226303,3.6170907135392456,5.024143644121048,2.0972569015498372,5.694701365920008,6.4864442853405535,3.990242513621581,5.575149541157563,10.609348568682815,4.486007073463561,1.7214085331315323,3.6833768424770517,0.4123083065901588,1.8087312962014428,6.317494957111769,6.01424069029712,7.351703648905995,5.027492411162679,3.5009522147991476,4.06302759865365,4.491739415470571,5.513307771105859,0.4123083065901588,3.0397730821295803,0.0,3.063895467620465,6.025402098135679,8.279265897109278,3.696120673090552,5.341362488089174,3.3337854027628993,5.883904391793443,5.7648713024378635,3.4373975118033386,0.9285354582905921,7.75815404088659,4.261367748972034,6.499576492176289,3.6032888854797336,6.3302216713841375,0.7033450055363913
TCGA-4B-A93V,1.357534739448466,7.044050349129381,2.8813590428993927,3.0313455261001883,4.031166892483868,4.852108385868019,2.8813590428993927,4.536584017500548,0.0,1.0730893314370238,5.7662093929288405,0.8933495845725876,6.993244664997552,5.0337591972302915,2.301284247260998,1.357534739448466,2.9838064426849633,2.6033265196594595,1.5787312516549383,5.406216158056367,5.631484146160523,2.5670625078012326,2.316576751620782,7.118842443262935,2.0458071956808483,3.812452362727054,1.225391771699236,3.347188121675055,1.8392948782674472,4.064761259680426,5.224363997827203,6.836740364543547,0.0,0.0,1.0730893314370238,0.39278505495078986,0.0,0.5762762288285299,6.236305008862014,0.39278505495078986,0.0,0.39278505495078986,5.876426802190242,3.201684904095519,1.0730893314370238,4.064761259680426,8.652536691182418,4.048105142137229,9.592134179111003,5.410529357154965,6.710273382780017,5.455534767746079,7.040264899775568,2.7969886090633165,5.237228887166314,1.673332476275671,3.7118950515440243,0.8933495845725876,0.0,0.8933495845725876,2.7969886090633165,8.417293294958071,3.5868550341621335,7.954593455934183,4.48910143011412,2.6721328259154102,3.801766077440224,6.505437213735841,3.9325018746094673,0.39278505495078986,0.8933495845725876,0.39278505495078986,1.0730893314370238,2.767205508710892,9.289946061094096,3.4127009610455707,5.829633616179024,6.490945057764114,5.629759114307415,2.7365080739186944,1.225391771699236,2.216885582404009,8.363258488264337,1.673332476275671,7.135074101706823,3.1411564162441277,4.472759308209408,3.0078584533518313
TCGA-50-5044,3.9740696744794892,4.928376243258827,3.2804787914786693,3.2804787914786693,2.506260361112857,7.756066911043431,3.2804787914786693,5.182193578578548,3.6335649275038966,0.0,4.922131895504852,0.0,3.6602484713147834,3.6335649275038966,1.3144223488820956,0.0,0.0,1.1141903186314281,0.0,6.263499209877227,0.0,1.4037904087366417,4.150031523636354,5.9995616766954365,1.9658808294566696,3.4236989778419478,0.0,1.1141903186314281,0.0,4.340450449573395,4.379682639662759,5.331423268445032,1.8111862088938662,9.367352667757869,1.4037904087366417,1.1141903186314281,0.7048286853337833,0.7048286853337833,5.71016539375042,0.0,0.0,4.257041475879755,4.36677593163326,3.0178508444323167,4.890627285021286,1.6281026376632557,7.891513986947676,2.9664939699472717,4.133765575826728,1.1141903186314281,1.6281026376632557,3.711572507942863,5.766196866427461,4.327022516319231,7.160527533007418,8.362763806087543,3.5190781903163812,2.4190695080297773,1.9658808294566696,4.011826710572077,0.7048286853337833,3.806935785754903,4.21257490522904,9.612319410799515,2.660679029686192,6.817829477361647,0.7048286853337833,6.564265879561349,3.5190781903163812,0.0,5.477509030333064,0.7048286853337833,3.5190781903163812,4.4297078508543875,7.730772156333613,2.217930935578094,5.361273386190368,2.660679029686192,4.500343972010142,5.7820975369633905,6.863790852189384,2.4190695080297773,6.7766802954843195,4.2856244838861945,5.006714283638725,2.586447379342961,4.494301193155802,0.0
TCGA-50-5045,4.548447441936159,6.208127142322502,3.304198109477463,3.36449190265374,4.306508052693148,5.238535514501374,5.199617949763216,6.622531515744028,1.8716790924039286,2.6234649695492647,5.883698362369485,1.654430398352929,4.579305561860434,4.775731191134086,0.8193392057977046,2.8620580135815574,2.1030604072784698,0.8193392057977046,1.376521764471063,6.387697166652541,1.8716790924039286,2.705339864790154,5.144431651614481,6.19527236211545,2.247093524489354,4.076733731184651,2.8124942969756686,3.3358549819452064,0.3527673191077153,4.634204578906439,4.63008716365064,5.1807661790128,2.484764973085664,5.8309377496439305,1.5700939916910757,0.8193392057977046,1.1362612544528667,0.5564679816446918,5.663741425119017,0.9902844117824814,0.6130211360806604,1.5700939916910757,6.271634725800908,4.098032752479113,1.2635898598944049,3.189063830576254,8.452754931918967,5.407534934208096,3.768180348250295,4.998616692511671,5.999641028392117,3.1173435277776864,5.828451377846795,3.3933264872815863,6.785694983879675,7.569613010595075,3.654497614704771,3.189063830576254,2.616694857281105,4.083883367566905,2.247093524489354,5.481192936515016,4.488484672833489,7.665275341962318,2.786762793795663,6.364662973308859,2.2013493919131695,5.548772536883658,4.090982249311298,0.0,2.6766558486018863,2.1030604072784698,6.151186819603593,5.104162066392538,8.090742416496525,3.946644697740304,5.6429951312679965,1.1362612544528667,4.841308932797112,5.0514252881045,3.654497614704771,2.837586122451244,6.562833848238023,2.8620580135815574,6.247367598204798,2.484764973085664,6.626019492279324,2.411645754660647
